Zipcode,Population,Pop_W,Pop_B,Pop_A,Pop_H,Median Age,State,Land Area (sq mi),Center Point Lat,Center Point Lng,Pop Density
57107,8915.0,7967.0,309.0,54.0,518.0,31.3,SD,48.56800000000001,43.59762,-96.820415,183.55707461703176
57108,19471.0,18382.0,78.0,374.0,448.0,36.9,SD,30.849,43.479527,-96.704993,631.1711886933126
57110,14662.0,12838.0,634.0,377.0,207.0,35.5,SD,20.313,43.545488,-96.642616,721.803770984099
57117,51.0,51.0,0.0,0.0,0.0,75.0,SD,0.094,43.531243,-96.754971,542.5531914893617
57197,921.0,814.0,44.0,19.0,15.0,19.8,SD,0.084,43.524551,-96.73861,10964.285714285714
57201,25197.0,23745.0,122.0,56.0,484.0,37.9,SD,324.062,44.936722,-97.092757,77.75363973560614
57212,1908.0,1825.0,0.0,24.0,80.0,46.8,SD,228.002,44.378729,-97.139135,8.36834764607328
57213,490.0,483.0,0.0,0.0,4.0,45.0,SD,68.586,44.550644,-96.530613,7.144315166360482
57214,57.0,57.0,0.0,0.0,0.0,53.5,SD,4.132,44.501979,-97.204842,13.794772507260408
57216,1056.0,1052.0,0.0,0.0,8.0,51.7,SD,62.515,45.30324,-96.529779,16.891945932976085
57217,283.0,283.0,0.0,0.0,0.0,41.8,SD,100.933,45.072481,-97.677502,2.803840171202679
57218,386.0,386.0,0.0,0.0,13.0,37.9,SD,69.928,44.652379,-96.592103,5.519963390916371
57219,522.0,504.0,0.0,0.0,3.0,54.6,SD,159.309,45.290641,-97.796148,3.276651036664595
57220,722.0,701.0,14.0,0.0,16.0,41.3,SD,110.285,44.467055,-96.917466,6.546674525094074
57221,793.0,773.0,1.0,0.0,0.0,29.6,SD,102.679,44.596631,-97.456541,7.7230981992422985
57223,1280.0,1268.0,0.0,5.0,16.0,41.4,SD,127.802,44.706368,-97.014945,10.01549271529397
57224,227.0,225.0,0.0,0.0,6.0,30.4,SD,51.75899999999999,45.859161,-97.134345,4.385710697656447
57225,1749.0,1727.0,0.0,0.0,12.0,45.9,SD,279.262,44.888194,-97.7284,6.2629358810006375
57226,2057.0,2037.0,0.0,0.0,9.0,45.7,SD,189.707,44.788157,-96.714071,10.84303689373613
57227,440.0,429.0,0.0,0.0,26.0,50.2,SD,43.445,45.36155,-96.704786,10.127747727011164
57231,1712.0,1675.0,0.0,9.0,13.0,49.6,SD,273.386,44.36152,-97.57204,6.262208013577871
57232,295.0,260.0,0.0,0.0,0.0,55.8,SD,79.738,45.623412,-97.399926,3.6996162431964685
57233,188.0,151.0,31.0,0.0,0.0,44.1,SD,34.285,44.511948,-97.398286,5.483447571824414
57234,1430.0,1317.0,8.0,8.0,95.0,35.9,SD,101.059,44.610285,-96.894291,14.150149912427395
57235,902.0,884.0,0.0,4.0,7.0,39.8,SD,136.305,45.068355,-97.295125,6.617512196911338
57236,49.0,45.0,0.0,0.0,0.0,61.5,SD,49.037,44.985548,-97.585622,0.9992454677080572
57237,554.0,554.0,0.0,0.0,0.0,54.1,SD,94.961,44.797699,-96.500497,5.833973947199377
57238,607.0,603.0,1.0,3.0,97.0,34.2,SD,75.773,44.873359,-96.860868,8.010769007430088
57239,266.0,264.0,0.0,0.0,23.0,61.6,SD,45.636,45.509691,-97.306701,5.828731703041458
57241,959.0,949.0,0.0,0.0,10.0,29.4,SD,101.065,44.695552,-97.216193,9.488942759610152
57242,353.0,348.0,2.0,0.0,16.0,28.8,SD,81.906,44.770719,-97.365496,4.3098185725099505
57243,752.0,747.0,0.0,0.0,0.0,36.0,SD,119.334,44.912943,-97.44237,6.301640772956575
57245,97.0,97.0,0.0,0.0,6.0,45.9,SD,0.485,44.897581,-96.91819,200.0
57246,153.0,152.0,0.0,1.0,1.0,50.2,SD,30.636,45.054911,-96.66698,4.994124559341951
57247,258.0,258.0,0.0,0.0,0.0,62.4,SD,57.50899999999999,45.717409,-97.437814,4.486254325409936
57248,1144.0,1136.0,0.0,0.0,41.0,37.6,SD,68.357,44.583539,-97.187953,16.735667159179016
57249,886.0,868.0,0.0,0.0,14.0,50.3,SD,147.474,44.383398,-97.370502,6.0078386698672315
57251,143.0,141.0,0.0,0.0,0.0,58.7,SD,47.905,45.283314,-96.915377,2.9850746268656714
57252,4592.0,4439.0,26.0,0.0,161.0,44.8,SD,163.035,45.200406,-96.612559,28.16573128469347
57255,379.0,306.0,0.0,0.0,46.0,48.3,SD,105.679,45.868673,-96.936611,3.5863321946649758
57256,86.0,84.0,0.0,0.0,0.0,52.3,SD,28.668000000000006,45.261009,-97.19025,2.999860471605971
57257,845.0,261.0,0.0,0.0,61.0,32.2,SD,74.082,45.497519,-97.028157,11.406279528090495
57258,284.0,261.0,23.0,0.0,9.0,57.8,SD,121.64,44.889599,-97.922617,2.3347583031897403
57259,485.0,483.0,0.0,1.0,0.0,48.3,SD,136.577,45.002493,-96.563489,3.5511103626525697
57260,1073.0,905.0,42.0,0.0,2.0,45.0,SD,164.368,45.84173300000001,-96.719612,6.52803465394724
57261,312.0,305.0,0.0,0.0,0.0,57.4,SD,66.953,45.545582,-97.49956,4.659985362866488
57262,5463.0,2282.0,2.0,12.0,83.0,34.6,SD,346.342,45.672913,-97.070014,15.773426266522687
57263,482.0,471.0,0.0,0.0,8.0,49.2,SD,93.777,45.142128,-96.99594,5.1398530556533055
57264,229.0,223.0,0.0,0.0,0.0,38.9,SD,43.244,45.116615,-96.823738,5.295532328184257
57265,198.0,191.0,0.0,0.0,0.0,54.6,SD,79.53399999999998,44.992121,-96.781513,2.489501345336586
57266,691.0,584.0,1.0,0.0,34.0,33.1,SD,132.33,45.28044000000001,-97.095259,5.221793999848862
57268,494.0,467.0,25.0,0.0,83.0,38.5,SD,63.576,44.567964,-96.689414,7.77022775890273
57269,440.0,440.0,0.0,0.0,0.0,31.8,SD,100.961,45.220983,-96.814676,4.358118481393806
57270,940.0,550.0,2.0,0.0,193.0,31.0,SD,167.393,45.841192,-97.338627,5.615527531019816
57271,305.0,293.0,5.0,0.0,0.0,33.3,SD,87.301,44.73938,-97.522039,3.4936598664391014
57272,192.0,175.0,0.0,0.0,0.0,31.5,SD,33.478,45.101225,-97.462871,5.735109624230838
57273,1242.0,690.0,0.0,0.0,47.0,42.2,SD,174.773,45.337127,-97.280424,7.106360822323815
57274,2692.0,2599.0,0.0,22.0,0.0,47.1,SD,388.616,45.304918,-97.574738,6.927146592008564
57276,1227.0,1135.0,14.0,13.0,3.0,36.7,SD,124.89,44.430861,-96.613455,9.82464568820562
57278,917.0,793.0,7.0,29.0,76.0,35.9,SD,177.546,44.643725,-97.70494,5.16485868450993
57279,978.0,946.0,0.0,0.0,11.0,51.6,SD,145.129,45.421222,-96.876323,6.738832349151445
57301,18470.0,17208.0,185.0,29.0,398.0,38.9,SD,241.832,43.713759,-98.047697,76.3753349432664
57311,1682.0,1619.0,28.0,2.0,33.0,39.5,SD,185.767,43.655651,-97.763378,9.054353033638913
57312,496.0,490.0,0.0,0.0,45.0,49.0,SD,106.114,44.207237,-98.379249,4.67421829353337
57313,1263.0,1219.0,0.0,0.0,10.0,48.6,SD,174.582,43.305031,-98.37432,7.234422792727773
57314,845.0,843.0,0.0,0.0,32.0,43.6,SD,280.22900000000004,44.046091,-97.981288,3.0153909838025323
57315,1148.0,1140.0,0.0,0.0,0.0,36.7,SD,120.719,42.988388,-98.040294,9.50968778734085
57317,581.0,440.0,0.0,0.0,8.0,46.9,SD,155.459,43.143555,-98.966447,3.7373198077949814
57319,1118.0,1054.0,9.0,0.0,79.0,35.6,SD,146.841,43.533018,-97.480025,7.6136773789336765
57321,428.0,426.0,2.0,0.0,0.0,47.0,SD,116.136,43.870131,-97.56002,3.6853344354894264
57322,420.0,406.0,0.0,0.0,4.0,47.9,SD,160.57299999999995,44.628064,-97.974422,2.615632765159772
57323,193.0,187.0,0.0,0.0,0.0,56.3,SD,90.069,44.146873,-97.720279,2.1428016298615504
57324,358.0,358.0,0.0,0.0,4.0,48.5,SD,74.119,44.29843,-98.054051,4.830070562204023
57325,3322.0,2601.0,0.0,0.0,10.0,38.0,SD,218.789,43.752141,-99.292465,15.18357869911193
57328,1061.0,1017.0,0.0,1.0,12.0,47.2,SD,161.219,43.437622,-98.439006,6.581110166915811
57329,288.0,274.0,0.0,0.0,0.0,32.1,SD,63.90600000000001,42.980663,-98.145755,4.506619096798421
57330,625.0,592.0,0.0,0.0,4.0,54.4,SD,127.949,43.248016,-98.156995,4.88475877107285
57331,435.0,429.0,0.0,4.0,0.0,38.7,SD,73.44800000000002,43.474415,-98.044848,5.922557455614855
57332,774.0,742.0,0.0,4.0,0.0,33.2,SD,102.962,43.5505,-97.656776,7.517336493075115
57334,829.0,827.0,0.0,0.0,2.0,40.7,SD,106.866,43.549822,-97.997122,7.757378399116651
57335,303.0,303.0,0.0,0.0,0.0,52.1,SD,102.709,43.05369,-98.783901,2.9500822712712615
57337,123.0,123.0,0.0,0.0,0.0,46.8,SD,80.23,44.011912,-97.795752,1.5330923594665335
57339,1550.0,114.0,4.0,0.0,21.0,24.9,SD,127.793,44.102176,-99.417293,12.128989850774298
57340,309.0,306.0,0.0,0.0,0.0,35.9,SD,79.873,43.795764,-97.837547,3.868641468330975
57341,142.0,139.0,0.0,0.0,0.0,46.3,SD,252.55,44.094667,-99.117978,0.562264898039992
57342,483.0,472.0,0.0,0.0,0.0,45.5,SD,160.006,43.244622,-98.701251,3.018636801119958
57344,199.0,190.0,0.0,0.0,0.0,53.2,SD,34.483000000000004,43.463754,-98.653802,5.770959603282776
57345,1271.0,1124.0,0.0,0.0,10.0,47.6,SD,656.81,44.578381,-99.444401,1.9351106103743854
57346,32.0,14.0,0.0,0.0,0.0,68.7,SD,51.633,44.240731,-99.600069,0.6197586814634052
57348,498.0,498.0,0.0,0.0,8.0,57.1,SD,252.533,44.625569,-98.37222,1.9720194984417878
57349,1561.0,1483.0,20.0,0.0,39.0,38.8,SD,232.401,44.030097,-97.5808,6.716838567820276
57350,15366.0,13167.0,46.0,1409.0,1562.0,38.5,SD,307.512,44.404316,-98.199291,49.96878170607976
57353,742.0,742.0,0.0,0.0,1.0,42.6,SD,310.781,44.358421,-97.842036,2.3875333434154595
57355,1050.0,1013.0,0.0,0.0,8.0,38.9,SD,390.964,43.783607,-98.931444,2.6856692687817803
57356,1871.0,755.0,3.0,10.0,43.0,28.9,SD,151.363,43.15817,-98.529608,12.361012929183486
57358,49.0,49.0,0.0,0.0,0.0,39.3,SD,0.946,44.07535,-98.421921,51.7970401691332
57359,661.0,648.0,0.0,4.0,6.0,46.7,SD,167.137,43.902872,-98.182622,3.9548394430915956
57361,180.0,0.0,0.0,0.0,0.0,27.9,SD,2.881,42.996986,-98.429216,62.47830614370011
57362,2219.0,2203.0,0.0,0.0,7.0,47.2,SD,500.731,44.493857,-99.074449,4.431521116128221
57363,1130.0,1099.0,0.0,0.0,35.0,35.0,SD,178.85299999999995,43.680487,-98.25552,6.31803771812606
57364,38.0,38.0,0.0,0.0,0.0,83.5,SD,0.132,43.429099,-98.606899,287.8787878787879
57365,687.0,622.0,0.0,0.0,0.0,47.0,SD,61.777,43.811327,-99.416428,11.120643605225245
57366,2372.0,2242.0,0.0,0.0,43.0,38.5,SD,223.279,43.377168,-97.946533,10.62348004066661
57367,202.0,129.0,0.0,0.0,6.0,40.8,SD,3.709,43.065506,-98.519019,54.46211916958749
57368,1196.0,1061.0,7.0,6.0,138.0,37.0,SD,234.92,43.749509,-98.472097,5.091094840796868
57369,2823.0,2782.0,1.0,0.0,11.0,44.1,SD,443.432,43.420751,-98.953012,6.366252322791318
57370,791.0,589.0,0.0,0.0,4.0,43.7,SD,212.472,43.789461,-99.165857,3.7228434805527315
57371,132.0,132.0,0.0,0.0,30.0,57.0,SD,197.912,44.413159,-99.272205,0.6669630947087595
57373,421.0,402.0,0.0,10.0,4.0,49.4,SD,204.025,44.530627,-98.87829,2.063472613650288
57374,237.0,230.0,0.0,0.0,0.0,47.5,SD,75.297,43.753348,-97.599126,3.147535758396749
57375,758.0,744.0,4.0,0.0,0.0,45.3,SD,145.752,43.556414,-98.479919,5.2006147428508696
57376,1002.0,997.0,0.0,0.0,3.0,53.8,SD,156.583,43.217502,-97.937265,6.399162105720289
57379,46.0,46.0,0.0,0.0,0.0,48.5,SD,53.874,44.253612,-98.555655,0.853844154879905
57380,3629.0,1730.0,0.0,7.0,172.0,33.6,SD,279.943,43.030618,-98.29855,12.96335325405529
57381,671.0,666.0,0.0,0.0,44.0,31.6,SD,305.295,44.391041,-98.737454,2.197874187261501
57382,1455.0,1428.0,0.0,0.0,6.0,47.8,SD,440.691,44.065132,-98.659044,3.301633117082037
57383,708.0,677.0,0.0,0.0,28.0,44.3,SD,259.828,43.724481,-98.73364,2.724879535692843
57384,857.0,857.0,0.0,0.0,4.0,39.6,SD,211.977,44.419038,-98.493066,4.04289144577006
57385,1071.0,1057.0,0.0,0.0,6.0,51.7,SD,230.48,44.045304,-98.286742,4.6468240194376955
57386,246.0,246.0,0.0,0.0,0.0,42.7,SD,54.119,44.505721,-98.006176,4.545538535449658
57401,31563.0,28656.0,541.0,708.0,702.0,36.1,SD,290.585,45.482335,-98.53254,108.61882065488584
57420,57.0,57.0,0.0,0.0,0.0,68.7,SD,46.215,45.29276,-100.149046,1.2333657903278155
57421,69.0,69.0,0.0,0.0,0.0,56.6,SD,39.516,45.755478,-97.907063,1.7461281506225328
57422,315.0,306.0,0.0,4.0,36.0,35.8,SD,110.41,45.419693,-97.909471,2.8530024454306675
57424,310.0,310.0,0.0,0.0,0.0,42.6,SD,151.631,45.00647100000001,-98.564447,2.0444368236046717
57426,55.0,55.0,0.0,0.0,0.0,68.3,SD,6.997000000000001,45.737952,-98.495591,7.860511647849077
57427,900.0,900.0,0.0,0.0,0.0,39.7,SD,60.293,45.480547,-98.318576,14.927105965866685
57428,736.0,731.0,0.0,3.0,1.0,49.5,SD,188.151,45.452705,-99.67822,3.9117517313221826
57429,98.0,98.0,0.0,0.0,0.0,29.4,SD,27.067,45.174757,-98.297445,3.6206450659474636
57430,2270.0,2193.0,25.0,0.0,7.0,42.7,SD,363.677,45.812693,-97.71958,6.241802478573019
57432,579.0,544.0,0.0,0.0,27.0,42.2,SD,102.477,45.682867,-98.031046,5.650048303521766
57433,292.0,266.0,26.0,0.0,0.0,45.7,SD,126.608,45.638241,-98.320765,2.306331353468975
57434,501.0,499.0,0.0,0.0,25.0,50.9,SD,288.082,45.176247,-98.072285,1.7390881762831416
57435,291.0,291.0,0.0,0.0,0.0,42.8,SD,139.218,45.18689000000001,-98.908897,2.0902469508253243
57436,431.0,414.0,14.0,0.0,14.0,48.1,SD,212.955,44.863778,-98.078545,2.0239017632833227
57437,1115.0,1112.0,0.0,3.0,0.0,60.3,SD,572.264,45.796138,-99.604078,1.9484014370989613
57438,1490.0,1426.0,0.0,0.0,95.0,46.3,SD,468.78,45.059381,-99.158928,3.178463245018986
57439,30.0,30.0,0.0,0.0,0.0,,SD,4.998,45.331675,-98.065112,6.002400960384153
57440,611.0,527.0,0.0,0.0,81.0,35.6,SD,142.569,44.856478,-98.271979,4.285644144238931
57441,701.0,684.0,0.0,0.0,3.0,47.4,SD,283.307,45.829281,-98.527902,2.4743476158372366
57442,1715.0,1496.0,0.0,26.0,38.0,50.0,SD,609.785,45.06175,-100.158139,2.8124666890789376
57445,2219.0,2151.0,0.0,0.0,105.0,42.2,SD,255.96,45.465537,-98.114967,8.669323331770588
57446,293.0,293.0,0.0,0.0,0.0,69.0,SD,154.511,45.870828,-98.15267,1.8963051174350047
57448,397.0,390.0,0.0,0.0,0.0,42.4,SD,177.46599999999995,45.63546,-99.41133,2.237048223321651
57449,186.0,186.0,0.0,0.0,0.0,46.4,SD,76.675,45.737408,-98.176157,2.4258232800782524
57450,695.0,695.0,0.0,0.0,0.0,54.5,SD,196.023,45.225996,-99.848392,3.5455023135040276
57451,2148.0,2116.0,5.0,7.0,0.0,48.2,SD,438.856,45.42849,-98.949115,4.8945439962083235
57452,284.0,253.0,10.0,9.0,0.0,42.5,SD,198.293,45.529397,-99.862852,1.4322240321140938
57454,585.0,542.0,0.0,0.0,10.0,46.3,SD,150.55700000000004,45.61024000000001,-97.783531,3.885571577542059
57455,59.0,47.0,0.0,0.0,0.0,59.8,SD,126.868,45.00698,-99.683039,0.46505028848882307
57456,904.0,854.0,5.0,0.0,8.0,42.3,SD,404.883,45.735597,-98.980082,2.232743780301964
57457,80.0,72.0,0.0,8.0,0.0,51.5,SD,122.598,45.877277,-99.154299,0.6525391931352877
57460,412.0,358.0,20.0,0.0,6.0,39.5,SD,119.964,45.279575,-98.670681,3.434363642426061
57461,360.0,360.0,0.0,0.0,0.0,48.7,SD,123.41,45.15687,-98.432019,2.9171055830159633
57465,365.0,326.0,0.0,3.0,0.0,41.0,SD,154.2,45.129106,-98.677297,2.3670557717250325
57466,169.0,169.0,0.0,0.0,0.0,44.9,SD,140.381,45.223574,-99.46066,1.2038666201266552
57467,314.0,314.0,0.0,0.0,6.0,51.1,SD,187.769,44.836772,-99.180338,1.6722675201976898
57468,210.0,205.0,0.0,0.0,0.0,51.9,SD,78.047,45.49975300000001,-97.758142,2.690686381283073
57469,3384.0,3311.0,0.0,0.0,17.0,44.3,SD,291.522,44.857384,-98.571778,11.608043303764381
57470,179.0,179.0,0.0,0.0,0.0,13.5,SD,150.423,44.883901,-98.894286,1.1899775965111719
57471,662.0,626.0,0.0,6.0,50.0,44.8,SD,341.032,45.404536,-99.318265,1.9411668113256235
57472,1180.0,1061.0,0.0,0.0,112.0,44.9,SD,272.973,45.435717,-100.068105,4.322771849230509
57473,135.0,127.0,0.0,8.0,8.0,49.9,SD,165.52,44.991457,-99.499341,0.8156114064765587
57474,152.0,151.0,0.0,0.0,12.0,46.5,SD,60.793,45.292014,-98.278733,2.5002878620893854
57475,103.0,92.0,0.0,0.0,0.0,58.3,SD,116.389,45.223553,-99.624634,0.8849633556435746
57476,461.0,461.0,0.0,0.0,0.0,31.8,SD,164.47099999999998,44.706167,-98.615249,2.8029257437481383
57477,114.0,111.0,0.0,0.0,3.0,43.5,SD,91.536,45.046943,-98.162357,1.2454116413214473
57479,646.0,641.0,0.0,0.0,3.0,46.1,SD,53.207,45.302945,-98.443214,12.141259608698103
57481,530.0,399.0,0.0,0.0,39.0,45.6,SD,182.667,45.662592,-98.682958,2.90145455938949
57501,16745.0,14115.0,132.0,92.0,451.0,39.3,SD,584.797,44.5276,-100.309037,28.633867820799352
57520,188.0,185.0,0.0,0.0,3.0,43.4,SD,147.243,44.852798,-100.193658,1.2768009345096203
57521,231.0,225.0,0.0,0.0,8.0,31.9,SD,386.285,43.796502,-101.198892,0.5980040643566278
57522,387.0,366.0,0.0,0.0,0.0,51.3,SD,118.067,44.465487,-99.994822,3.277799893280934
57523,1083.0,1005.0,0.0,0.0,15.0,45.8,SD,261.666,43.233401,-99.213765,4.138864048061269
57528,774.0,719.0,0.0,2.0,0.0,43.0,SD,199.913,43.190776,-99.761251,3.8716841826194393
57529,366.0,350.0,0.0,0.0,0.0,49.4,SD,249.21400000000003,43.23060200000001,-99.563794,1.4686173328946206
57531,204.0,204.0,0.0,0.0,0.0,42.2,SD,335.733,43.973671,-100.485912,0.6076257025672186
57532,2805.0,2489.0,0.0,0.0,43.0,38.5,SD,1171.171,44.40031,-100.628221,2.3950388115825954
57533,1912.0,1712.0,5.0,48.0,11.0,49.4,SD,407.193,43.378934,-99.424938,4.695562055339852
57534,177.0,177.0,0.0,0.0,0.0,51.3,SD,184.972,43.570922,-99.687364,0.9569015851047725
57536,536.0,266.0,0.0,0.0,17.0,42.0,SD,370.056,44.405385,-99.76527,1.4484294268975506
57537,128.0,128.0,0.0,0.0,0.0,58.8,SD,206.68,44.578086,-101.067304,0.61931488291078
57538,251.0,199.0,0.0,0.0,0.0,44.6,SD,132.674,43.153994,-99.142047,1.8918552240830908
57540,108.0,108.0,0.0,0.0,0.0,36.4,SD,142.243,44.517324,-99.612595,0.7592640762638584
57541,178.0,55.0,0.0,0.0,0.0,29.4,SD,118.546,43.594019,-99.883888,1.50152683346549
57543,957.0,841.0,0.0,2.0,0.0,46.6,SD,461.887,43.77567,-101.502067,2.0719353434931054
57544,520.0,430.0,0.0,0.0,0.0,33.6,SD,324.298,43.945257,-99.909234,1.6034634811192174
57547,173.0,124.0,0.0,0.0,0.0,32.9,SD,253.176,43.489599,-101.423692,0.6833191139760483
57548,1395.0,58.0,0.0,0.0,10.0,25.3,SD,116.963,44.168021,-99.600218,11.92684866154254
57551,2018.0,875.0,10.0,0.0,66.0,39.4,SD,726.066,43.177232,-101.711401,2.7793616558274317
57552,495.0,472.0,8.0,0.0,0.0,49.5,SD,1020.796,44.282982,-101.19991,0.4849156932433121
57553,374.0,213.0,0.0,0.0,0.0,20.4,SD,262.848,44.474594,-101.645588,1.4228755782809837
57555,4099.0,602.0,11.0,46.0,170.0,26.0,SD,419.26,43.243287,-100.610812,9.776749511043267
57559,540.0,499.0,16.0,0.0,2.0,51.1,SD,379.94,43.93620900000001,-100.723479,1.421277043743749
57560,381.0,94.0,0.0,0.0,0.0,21.1,SD,163.99400000000003,43.439227,-101.190933,2.323255728868129
57562,19.0,17.0,0.0,0.0,0.0,60.3,SD,110.276,43.897568,-100.958429,0.17229496898690558
57563,356.0,0.0,0.0,0.0,22.0,25.3,SD,28.91,43.365385,-100.365514,12.314078173642338
57564,1048.0,1027.0,0.0,0.0,6.0,40.1,SD,522.7080000000002,44.729609,-99.989662,2.0049434866120275
57566,1390.0,24.0,0.0,0.0,28.0,21.5,SD,174.56900000000005,43.32350200000001,-101.09095,7.962467562969368
57567,1298.0,1252.0,0.0,0.0,0.0,53.0,SD,976.33,44.124255,-101.740091,1.3294685198652094
57568,594.0,580.0,0.0,0.0,0.0,48.3,SD,367.68300000000005,43.88558,-100.074535,1.6155220665627725
57569,442.0,334.0,0.0,38.0,3.0,44.1,SD,359.5680000000001,43.856447,-99.572854,1.2292528812352597
57570,2047.0,159.0,22.0,0.0,113.0,23.0,SD,95.053,43.19798,-100.831012,21.535353960422082
57571,20.0,20.0,0.0,0.0,0.0,42.0,SD,0.393,43.085219,-99.092505,50.89058524173028
57572,1711.0,26.0,0.0,0.0,32.0,21.5,SD,167.78400000000005,43.139362,-101.044918,10.197635054593999
57574,121.0,111.0,0.0,0.0,27.0,56.6,SD,195.695,43.059291,-101.356938,0.6183091034518
57576,111.0,103.0,0.0,0.0,0.0,53.8,SD,216.986,43.920919,-100.296114,0.511553740794337
57577,1298.0,92.0,5.0,14.0,67.0,22.9,SD,236.46,43.52876,-101.677216,5.4893005159434995
57579,1459.0,565.0,0.0,0.0,88.0,32.0,SD,652.337,43.598711,-100.785578,2.2365740407182177
57580,4213.0,3360.0,5.0,23.0,33.0,46.3,SD,1081.001,43.289423,-100.090188,3.897313693511847
57584,62.0,62.0,0.0,0.0,0.0,57.7,SD,95.63,43.52897,-100.070861,0.6483321133535501
57585,223.0,157.0,0.0,0.0,6.0,51.1,SD,331.094,43.539111,-100.405433,0.6735247391979318
57601,3824.0,2820.0,1.0,153.0,145.0,44.4,SD,208.24400000000003,45.455822,-100.549592,18.363074086168147
57620,458.0,443.0,0.0,0.0,2.0,53.0,SD,368.17800000000005,45.37725800000001,-102.540212,1.2439635176463557
57621,302.0,4.0,0.0,0.0,0.0,21.6,SD,95.367,45.750092,-101.072861,3.1667138528002345
57622,283.0,3.0,0.0,0.0,0.0,24.5,SD,108.462,44.683397,-101.567524,2.609208755140049
57623,1114.0,461.0,8.0,21.0,71.0,26.9,SD,788.028,45.02981,-101.685858,1.413655352347886
57625,4461.0,474.0,6.0,0.0,58.0,26.9,SD,1228.716,44.94957,-101.060636,3.6306192806148863
57626,1081.0,830.0,0.0,0.0,50.0,40.1,SD,1207.953,44.979706,-102.232141,0.8949023678901414
57630,50.0,31.0,0.0,0.0,0.0,51.3,SD,10.972,45.43916,-100.905544,4.557054320087496
57631,354.0,354.0,0.0,0.0,0.0,37.3,SD,156.457,45.532933,-100.28101,2.262602504202433
57632,710.0,663.0,0.0,0.0,0.0,49.2,SD,202.584,45.833456,-100.044213,3.504719030130711
57633,458.0,375.0,0.0,0.0,0.0,35.7,SD,753.018,45.457211,-101.44799,0.6082191926355014
57634,79.0,74.0,0.0,0.0,0.0,61.3,SD,220.501,45.752033,-101.896411,0.3582750191609108
57636,117.0,19.0,0.0,0.0,0.0,29.8,SD,20.399,45.031815,-101.437515,5.7355752732977106
57638,2036.0,1960.0,3.0,0.0,34.0,49.2,SD,976.87,45.869861,-102.23206,2.0842077246716553
57639,413.0,5.0,0.0,10.0,0.0,25.1,SD,20.65,45.703323,-100.767043,20.0
57640,131.0,131.0,0.0,0.0,0.0,55.9,SD,398.6880000000001,45.789598,-102.71762,0.3285777349707038
57641,340.0,289.0,0.0,0.0,0.0,50.7,SD,328.015,45.86808900000001,-101.297372,1.0365379632029024
57642,2155.0,392.0,12.0,0.0,22.0,26.1,SD,583.153,45.811247,-100.749546,3.6954281294960327
57644,225.0,212.0,0.0,0.0,0.0,51.8,SD,801.7719999999998,45.449229,-102.046492,0.2806284080761115
57645,190.0,182.0,0.0,0.0,0.0,48.3,SD,249.758,45.980453,-101.73929,0.7607363928282578
57646,297.0,280.0,0.0,0.0,0.0,47.3,SD,137.618,45.68242,-100.08167,2.1581479166969437
57648,275.0,275.0,0.0,0.0,3.0,57.1,SD,133.636,45.910167,-100.354491,2.0578287287856565
57649,261.0,251.0,0.0,0.0,24.0,42.7,SD,479.891,45.516635,-102.85802,0.5438735046083382
57650,16.0,16.0,0.0,0.0,0.0,61.7,SD,64.869,45.847957,-103.014362,0.2466509426690715
57651,155.0,155.0,0.0,0.0,0.0,27.2,SD,309.63,45.47603,-103.148406,0.5005974873235798
57652,467.0,47.0,0.0,0.0,0.0,22.6,SD,442.577,45.186392,-100.658488,1.0551836177659482
57656,695.0,398.0,0.0,0.0,0.0,34.8,SD,441.832,45.393033,-101.048995,1.5729960709047783
57657,202.0,175.0,0.0,0.0,2.0,40.7,SD,273.224,45.518884,-100.792161,0.7393201182912189
57658,328.0,40.0,0.0,2.0,0.0,32.0,SD,136.953,45.679845,-100.494653,2.394982220177725
57660,108.0,107.0,0.0,0.0,0.0,47.3,SD,282.437,45.797336,-101.586365,0.38238616045348167
57661,93.0,18.0,0.0,0.0,0.0,33.8,SD,20.684,45.256752,-100.960193,4.496228969251595
57701,44678.0,33937.0,733.0,567.0,2129.0,33.8,SD,70.817,44.146058,-103.206715,630.8937119618172
57702,34693.0,30838.0,266.0,352.0,1662.0,44.9,SD,292.005,44.048284,-103.420467,118.80960942449616
57703,14663.0,13025.0,92.0,89.0,478.0,34.8,SD,128.5,44.004564,-103.042628,114.10894941634241
57706,2711.0,2064.0,385.0,64.0,219.0,22.4,SD,6.443,44.157187,-103.09356,420.76672357597397
57714,1127.0,64.0,23.0,0.0,47.0,18.9,SD,186.564,43.308056,-101.941615,6.040822452348792
57716,473.0,68.0,0.0,0.0,0.0,27.8,SD,180.756,43.107073,-102.207123,2.6167872712385756
57717,7871.0,7417.0,7.0,10.0,254.0,37.9,SD,1241.101,44.933872,-103.895745,6.341949607646758
57718,7046.0,6420.0,111.0,132.0,244.0,37.0,SD,22.633000000000006,44.170732,-103.368194,311.3153360137851
57719,7692.0,6332.0,233.0,88.0,449.0,28.9,SD,165.338,44.232442,-102.976094,46.522880402569285
57720,634.0,609.0,2.0,9.0,0.0,41.2,SD,1295.312,45.575865,-103.657033,0.4894573662561607
57722,395.0,309.0,0.0,0.0,20.0,60.1,SD,478.405,43.456289,-102.921098,0.8256602669286484
57724,240.0,205.0,7.0,0.0,3.0,32.4,SD,327.656,45.645373,-104.023825,0.7324755231096027
