Zipcode,Land Area (sq mi),Center Point Lat,Center Point Lng
84763,16.754,37.142261,-113.070546
84764,52.033,37.611155,-112.153472
84765,9.539,37.125994,-113.6756
84766,53.57,38.576372,-112.317089
84767,261.633,37.236843,-112.98641
84770,52.39,37.185771,-113.609625
84772,6.801,37.774202,-112.937701
84773,100.302,38.226308,-111.341578
84774,41.527,37.290449,-113.281238
84775,502.818,37.933914,-110.949416
84776,9.994,37.636115,-112.078315
84779,206.365,37.334886,-113.122148
84780,36.633,37.125852,-113.494359
84781,71.778,37.41155,-113.462096
84782,24.563,37.348824,-113.664454
84783,47.303,37.240011,-113.700692
84784,14.136,37.025319,-112.96373
84790,44.286,37.044187,-113.577302
85003,1.851,33.450662,-112.078353
85004,2.04,33.451567,-112.069886
85006,3.904,33.465234,-112.048771
85007,4.567,33.447614,-112.090883
85008,10.474,33.462954,-111.985178
85009,15.622,33.443097,-112.128136
85012,2.194,33.507577,-112.070981
85013,3.718,33.511087,-112.084749
85014,4.18,33.507223,-112.05769
85015,4.883,33.508664,-112.102018
85016,9.031,33.511517,-112.019166
85017,5.242,33.508782,-112.123068
85018,11.114,33.505956,-111.985386
85019,3.75,33.508879,-112.144514
85020,8.891,33.567351,-112.053591
85021,6.726,33.559421,-112.092875
85022,9.355,33.62724,-112.048414
85023,7.308,33.634118,-112.093163
85024,28.177,33.736104,-112.029599
85027,14.057,33.679761,-112.092529
85028,10.023,33.57574,-112.008409
85029,9.543,33.594738,-112.109861
85031,4.054,33.493971,-112.166926
85032,12.421,33.62592,-112.002503
85033,6.096,33.492969,-112.209757
85034,11.421,33.42958,-112.014097
85035,5.713,33.471449,-112.194732
85037,8.186,33.486707,-112.268258
85040,10.174,33.406479,-112.025469
85041,15.871,33.38593,-112.110307
85042,15.031,33.369197,-112.04351
85043,18.903,33.431905,-112.196998
85044,14.413,33.352957,-112.019082
85045,3.597,33.298893,-112.105877
85048,19.732,33.312552,-112.057185
85050,14.581,33.68636,-111.996302
85051,6.317,33.558659,-112.132418
85053,5.21,33.629922,-112.131609
85054,8.998,33.678536,-111.941095
85083,9.845,33.724571,-112.158552
85085,25.614,33.752585,-112.090298
85086,58.337,33.816137,-112.119971
85087,74.966,33.924598,-112.126882
85118,159.385,33.401783,-111.351777
85119,44.018,33.409698,-111.501938
85120,17.878,33.402386,-111.567878
85121,73.427,33.144406,-111.922207
85122,50.019,32.917126,-111.744208
85123,26.558,32.715299,-111.697714
85128,163.363,32.989934,-111.537957
85131,269.609,32.672511,-111.547278
85132,603.986,32.926782,-111.215097
85135,0.441,33.003771,-110.785507
85137,206.769,33.136377,-111.02257
85138,74.064,33.007626,-111.989532
85139,193.395,32.979987,-112.144852
85140,33.536,33.244531,-111.543812
85141,41.948,32.643001,-111.437094
85142,70.985,33.19999,-111.636294
85143,35.962,33.158653,-111.51904
85145,22.226,32.545998,-111.347585
85147,71.315,33.129087,-111.733471
85172,65.857,32.883352,-111.953433
85173,37.314,33.270163,-111.123285
85192,363.581,32.962942,-110.678531
85193,259.106,32.802816,-111.818167
85194,75.914,32.901108,-111.628056
85201,9.325,33.433545,-111.8504
85202,6.274,33.379757,-111.875018
85203,9.164,33.450359,-111.802894
85204,9.906,33.39572,-111.786608
85205,9.785,33.43242,-111.718512
85206,9.553,33.396296,-111.717019
85207,29.856,33.454586,-111.637972
85208,8.981,33.403307,-111.628063
85209,11.073,33.37545,-111.63867
85210,6.584,33.389733,-111.843505
85212,35.428,33.3224,-111.635342
85213,9.475,33.448733,-111.769015
85215,82.873,33.511896,-111.579396
85224,9.332,33.323672,-111.878461
85225,12.813,33.317445,-111.830477
85226,80.159,33.252224,-112.010313
85233,9.731,33.353505,-111.811432
85234,11.9,33.361667,-111.741003
85248,30.231,33.214955,-111.869973
85249,13.812,33.224956,-111.795717
85250,9.408,33.534451,-111.887354
85251,7.369,33.493513,-111.919239
85253,17.98,33.544833,-111.957563
85254,13.639,33.615485,-111.952235
85255,87.582,33.668188,-111.822512
85256,33.009,33.500584,-111.843728
85257,6.558,33.46196,-111.916392
85258,8.572,33.564295,-111.895881
85259,20.49,33.601112,-111.809488
85260,14.511,33.610739,-111.891472
85262,126.55,33.834958,-111.806042
85263,337.833,33.807163,-111.559692
85264,213.334,33.635113,-111.532284
85266,17.131,33.76646,-111.918051
85268,20.631,33.606089,-111.743277
85281,13.355,33.42744,-111.934004
85282,11.173,33.393984,-111.932906
85283,8.787,33.364638,-111.931604
85284,7.759,33.338295,-111.934644
85286,16.244,33.272273,-111.833863
85295,12.641,33.303241,-111.741807
85296,11.322,33.332328,-111.749802
85297,10.553,33.277771,-111.731454
85298,14.308,33.241889,-111.725674
85301,9.271,33.535012,-112.181934
85302,6.102,33.56809,-112.178089
85303,6.332,33.532699,-112.221063
85304,5.568,33.599739,-112.178276
85305,6.336,33.530805,-112.2563
85306,5.605,33.624556,-112.176589
85307,12.44,33.539828,-112.314451
85308,17.087,33.660382,-112.184964
85309,3.431,33.535476,-112.376673
85310,9.115,33.707649,-112.159214
85320,544.157,33.910187,-113.209957
85321,1539.924,32.237753,-112.653302
85322,342.401,33.159113,-112.872037
85323,18.588,33.419233,-112.326866
85324,293.141,34.119191,-112.044271
85325,830.385,33.992347,-113.911284
85326,368.688,33.293873,-112.59053
85328,174.357,33.252624,-114.620354
85331,112.374,33.87889,-111.912687
85332,415.122,34.18111,-112.904743
85333,724.24,33.022126,-113.283556
85334,64.955,33.516572,-114.516407
85335,9.972,33.592283,-112.327691
85336,3.839,32.548757,-114.788734
85337,569.973,32.964032,-112.704343
85338,73.778,33.372975,-112.410829
85339,212.463,33.237666,-112.158587
85340,30.25,33.515607,-112.413708
85341,1.41,31.879191,-112.798973
85342,467.645,33.944549,-112.451375
85343,8.003,33.337498,-112.685719
85344,428.33,34.080654,-114.216239
85345,13.05,33.573244,-112.245852
85346,622.593,33.635982,-114.145878
85347,208.77,32.797518,-113.789633
85348,442.556,33.714236,-113.721274
85349,17.957,32.508824,-114.743975
85350,98.508,32.561218,-114.693547
85351,10.859,33.605791,-112.28406
85352,62.221,32.719373,-113.839515
85353,21.683,33.417511,-112.276974
85354,597.721,33.430418,-113.046143
85355,35.173,33.576119,-112.454619
85356,165.276,32.68901,-114.162214
85357,583.94,34.020673,-113.450652
85360,735.253,34.73943,-113.464036
85361,118.547,33.764116,-112.614597
85362,72.215,34.279917,-112.834716
85363,1.589,33.584969,-112.304916
85364,39.48,32.70226,-114.658013
85365,1368.736,33.053936,-114.11393
85367,45.368,32.671715,-114.395516
85371,177.267,33.828542,-114.375841
85373,11.389,33.67136,-112.299657
85374,16.242,33.640996,-112.37833
85375,18.439,33.685809,-112.366168
85377,8.462,33.823195,-111.913378
85379,10.759,33.603091,-112.369109
85381,6.648,33.609172,-112.230381
85382,9.891,33.654291,-112.249474
85383,94.991,33.80176,-112.246133
85387,54.706,33.709497,-112.45096
85388,13.115,33.602322,-112.432071
85390,590.546,33.903622,-112.875667
85392,9.462,33.47758,-112.308889
85395,14.316,33.478693,-112.395249
85396,82.579,33.527803,-112.701269
85501,561.619,33.559004,-110.769126
85530,417.732,33.086331,-110.26669
85531,4.175,32.884109,-109.790074
85533,1158.204,33.353944,-109.405783
85534,442.206,32.753782,-109.141655
85535,4.359,32.98647,-109.912689
85536,144.619,33.120651,-110.015939
85539,56.108,33.340635,-110.897224
85540,100.098,33.00289,-109.381548
85541,782.959,34.194537,-111.304309
85542,219.244,33.324677,-110.310846
85543,596.814,32.978573,-109.989395
85544,165.817,34.303856,-111.561133
85545,390.505,33.56519,-111.140415
85546,674.625,32.813752,-109.35523
85550,566.577,33.579645,-110.452417
85551,53.603,32.724329,-109.588476
85552,23.948,32.819951,-109.77083
85553,303.673,33.847223,-111.186589
85554,760.05,33.976652,-110.960344
85601,120.47,31.588675,-111.314798
85602,748.326,32.167495,-110.411875
85603,225.172,31.432669,-109.919056
85605,327.09,32.302813,-109.481523
85606,128.175,32.042554,-109.898983
85607,834.967,31.520779,-109.37922
85608,1.853,31.456911,-109.580936
85609,130.227,32.069297,-110.096907
85610,444.947,31.727823,-109.733523
85611,308.021,31.665168,-110.510286
85613,46.792,31.567873,-110.376844
85614,135.71,31.814301,-110.9194
85615,208.501,31.402633,-110.211724
85616,133.828,31.701994,-110.322654
85617,220.598,31.519624,-109.708593
85618,112.339,32.719708,-110.538094
85619,203.104,32.407525,-110.73315
85620,1.068,31.337282,-109.941325
85621,282.256,31.387978,-110.912001
85622,48.789,31.826851,-111.075511
85623,346.785,32.706246,-110.805211
85624,391.437,31.504971,-110.692999
85625,252.967,31.88707,-109.614806
85626,0.737,31.35781,-109.566679
85627,17.233,32.007786,-110.235541
85629,230.357,31.917849,-111.019049
85630,182.924,31.886572,-110.181047
85631,116.621,32.590911,-110.551269
85632,834.455,32.093587,-109.133232
85633,301.068,31.612902,-111.50306
85634,2873.879,32.034496,-111.99443
85635,71.374,31.571011,-110.170235
85637,120.662,31.719466,-110.690851
85638,323.897,31.716172,-110.051604
85640,7.379,31.557231,-111.047704
85641,463.187,32.049048,-110.62285
85643,2047.742,32.407245,-109.96549
85645,202.969,31.686279,-111.160631
85646,128.652,31.647318,-110.940689
85648,157.181,31.490441,-111.038096
85650,41.737,31.500707,-110.201835
85653,349.287,32.39879,-111.386333
85654,0.062,32.415256,-111.15441
85658,223.868,32.551052,-111.143446
85701,1.446,32.216957,-110.970995
85704,17.874,32.33942,-110.984997
85705,13.593,32.271329,-110.993712
85706,12.529,32.147619,-110.933338
85707,4.533,32.179204,-110.886913
85708,1.438,32.181923,-110.866407
85710,12.079,32.214135,-110.823725
85711,8.551,32.215235,-110.883394
85712,6.811,32.252886,-110.886567
85713,23.706,32.19457,-111.014995
85714,6.581,32.167395,-110.950864
85715,6.678,32.246722,-110.836178
85716,7.054,32.24154,-110.923201
85718,38.102,32.333304,-110.916607
85719,8.183,32.24672,-110.948658
85723,0.128,32.180232,-110.965154
85724,0.041,32.240787,-110.945605
85726,0.047,32.204728,-110.945598
85730,46.38,32.181544,-110.746552
85735,190.63,32.094109,-111.349265
85736,352.589,31.909842,-111.364423
85737,24.096,32.414615,-110.946561
85739,186.507,32.621072,-110.989667
85741,10.065,32.335291,-111.041759
85742,28.73,32.393721,-111.065397
85743,96.369,32.302273,-111.181848
85745,67.324,32.253908,-111.08014
85746,76.326,32.09161,-111.044294
85747,59.009,32.094967,-110.765438
85748,11.832,32.218928,-110.75211
85749,60.113,32.289584,-110.733528
85750,19.879,32.300129,-110.835996
85755,33.688,32.468251,-110.981438
85756,67.914,32.079259,-110.898921
85757,25.702,32.128517,-111.122058
85901,260.25,34.314806,-110.024014
85911,636.565,34.173053,-110.367333
85912,41.69,34.434763,-109.898703
85920,106.432,33.86192,-109.17701
85922,390.596,33.510751,-109.129047
85923,62.769,34.32496,-110.340559
85924,782.887,34.566622,-109.672357
85925,29.47,34.08811,-109.322992
85926,6.856,33.769253,-109.979275
85927,127.765,34.006428,-109.464249
85928,284.34,34.545363,-110.551182
85929,60.377,34.184683,-109.939822
85930,186.601,34.047324,-109.720674
85931,299.999,34.370005,-110.915647
85932,130.89,33.953341,-109.213499
85933,92.07,34.357093,-110.509263
85934,58.641,34.300249,-110.245734
85935,48.274,34.119928,-109.896691
85936,993.868,34.652683,-109.268741
85937,307.246,34.573702,-110.064102
85938,369.142,34.149301,-109.336532
85939,55.841,34.431429,-110.085261
85940,82.11,34.251663,-109.682257
85941,831.557,33.821391,-109.969827
85942,55.911,34.735705,-109.954702
86001,884.07,35.287661,-111.639303
86003,21.363,35.189708,-111.224015
86004,762.696,35.380939,-111.373463
86011,0.678,35.180066,-111.655032
86015,5.436,35.231565,-111.84021
86016,106.795,35.752462,-111.641148
86017,138.504,34.889056,-111.626153
86018,100.255,35.188711,-111.916131
86020,1155.268,35.992798,-111.497817
86021,26.619,36.972279,-113.024318
86022,560.684,36.856351,-112.837086
86023,271.28,36.033131,-112.022616
86024,527.98,34.668857,-111.312066
86025,717.566,34.930781,-110.104808
86028,175.27,35.073743,-109.764592
86029,60.358,35.021012,-109.992631
86030,235.692,35.968491,-110.730472
86031,447.612,35.386597,-110.051698
86032,200.618,35.07961,-110.283924
86033,1180.193,36.675775,-110.228223
86034,495.848,35.794204,-110.125868
86035,726.634,35.456718,-110.944184
86036,994.468,36.738246,-111.823136
86038,48.304,34.984363,-111.429984
86039,294.118,36.055803,-110.525216
86040,753.05,36.705496,-111.427538
86042,70.789,35.861758,-110.384151
86043,104.503,35.809701,-110.533441
86044,1006.331,36.693191,-110.810271
86045,1375.092,36.096446,-111.116416
86046,1460.824,35.415916,-112.124547
86047,1717.562,35.113436,-110.671248
86052,1009.208,36.147232,-112.030212
86053,728.056,36.735052,-111.055195
86054,417.373,36.724637,-110.612172
86301,30.94,34.587023,-112.429033
86303,133.59,34.482405,-112.449649
86305,1251.931,34.864326,-112.911764
86313,0.112,34.553602,-112.45242
86314,72.252,34.62599,-112.306211
86315,60.808,34.703438,-112.270167
86320,931.638,35.34613,-112.645484
86321,294.281,34.492831,-113.103111
86322,386.439,34.500279,-111.801158
86323,141.7,34.778347,-112.407143
86324,167.184,34.857441,-112.120427
86325,59.967,34.734563,-111.897926
86326,54.122,34.700031,-112.023634
86327,200.1,34.571319,-112.10502
86329,36.99,34.471629,-112.224998
86331,43.513,34.726842,-112.143872
86332,488.493,34.320536,-112.632932
86333,493.26,34.323041,-112.08197
86334,227.249,34.949042,-112.54456
86335,185.347,34.694723,-111.673152
86336,225.778,34.909886,-111.867252
86337,1215.12,35.359789,-113.031101
86338,277.891,34.581751,-112.753836
86343,102.556,34.176983,-112.299986
86351,39.975,34.778447,-111.785069
86401,1110.836,35.131719,-113.703932
86403,10.02,34.480257,-114.348504
86404,173.112,34.59005,-114.307833
86406,245.577,34.382386,-114.080626
86409,334.43,35.461006,-114.01806
86411,416.483,35.544283,-113.75257
86413,705.019,35.210542,-114.346048
86426,36.234,35.007773,-114.569324
86429,83.74,35.163626,-114.484927
86431,57.8,35.415566,-114.21982
86432,3222.388,36.366634,-113.446572
86433,169.518,34.917564,-114.348809
86434,781.601,35.676651,-113.620551
86435,1244.346,36.044172,-112.90389
86436,111.472,34.757087,-114.385008
86437,69.043,35.37885,-113.614085
86438,1326.445,34.548925,-113.805421
86440,114.229,34.896684,-114.525311
86441,510.555,35.571438,-114.372386
86442,38.074,35.089613,-114.560868
86443,466.629,35.948754,-114.444872
86444,505.685,35.897037,-114.047212
86445,292.682,35.776342,-114.502374
86502,703.29,35.217949,-109.591862
86503,832.294,36.153428,-109.685341
86504,322.897,35.932269,-109.135461
86505,1033.553,35.623754,-109.706962
86506,170.249,35.358053,-109.220401
86507,221.904,36.410449,-109.264055
86508,69.633,35.329488,-109.095582
86510,740.851,36.257984,-110.220374
86511,368.595,35.550101,-109.153663
86512,576.134,35.095074,-109.243165
86514,816.657,36.880257,-109.332878
86515,110.036,35.67925,-108.954226
86520,249.092,36.109913,-109.935612
86535,271.819,36.794027,-109.855226
86538,201.849,36.402224,-109.596407
86540,242.195,35.941437,-109.443978
86544,246.548,36.619478,-109.164204
86545,326.827,36.711413,-109.606619
86547,130.321,36.512528,-109.494082
86556,240.987,36.288406,-109.255418
87001,120.122,35.376617,-106.337081
87002,344.459,34.611886,-106.652175
87004,56.561,35.368871,-106.597292
87005,29.611,35.267708,-107.977042
87006,57.468,34.489728,-106.843685
87007,23.923,35.024094,-107.509119
87008,28.298,35.119938,-106.406994
87010,163.392,35.40829,-106.129828
87011,456.983,34.063668,-105.946918
87012,94.87,36.127248,-106.651618
87013,1859.679,35.931703,-107.367228
87014,221.17,35.230813,-107.390449
87015,150.343,35.076689,-106.182537
87016,761.947,34.8062,-105.955483
87017,167.89,36.317041,-106.765493
87018,120.651,36.165554,-107.56353
87020,1031.252,34.86525,-107.947956
87021,7.754,35.192842,-107.878884
87022,1.965,34.901663,-106.702725
87023,3.108,34.599196,-106.758388
87024,86.739,35.672858,-106.723238
87025,346.386,35.841342,-106.628405
87026,505.509,34.965327,-107.233587
87027,35.644,36.126267,-106.947982
87028,68.662,34.37961,-106.76708
87029,321.436,36.396633,-106.998517
87031,508.03,34.691701,-107.017993
87032,15.904,34.851278,-106.011454
87034,866.199,34.776465,-107.564562
87035,219.439,34.91565,-105.953249
87036,990.392,34.397914,-106.243612
87037,278.25,36.167594,-107.763557
87038,25.7,35.087627,-107.412347
87040,17.895,35.103875,-107.384409
87041,138.908,35.685834,-106.334346
87042,4.543,34.828008,-106.686591
87043,85.595,35.275451,-106.462126
87044,14.077,35.665488,-106.644275
87045,158.953,35.351817,-108.088619
87046,60.76,36.251145,-106.912108
87047,132.853,35.250846,-106.288772
87048,10.758,35.239583,-106.627078
87049,63.379,35.113635,-107.596844
87051,63.055,35.036407,-107.852784
87052,39.249,35.49375,-106.31375
87053,287.904,35.632313,-107.019619
87056,488.217,35.183058,-105.875931
87059,142.334,34.996756,-106.300636
87061,131.663,34.731143,-106.379632
87062,129.226,34.440031,-106.658818
87063,326.164,34.554979,-105.890558
87064,152.497,36.179253,-106.58098
87068,92.325,34.861034,-106.587187
87070,26.585,35.021835,-105.777997
87072,22.035,35.60703,-106.396834
87083,1.327,35.648474,-106.34276
87102,6.493,35.081357,-106.646575
87104,4.249,35.103183,-106.675548
87105,93.884,34.977206,-106.608153
87106,10.564,35.057863,-106.620735
87107,14.773,35.1378,-106.642543
87108,5.878,35.072479,-106.578362
87109,10.148,35.152882,-106.575536
87110,8.636,35.108194,-106.578147
87111,21.679,35.143913,-106.48746
87112,8.073,35.100609,-106.516275
87113,8.983,35.180966,-106.593627
87114,21.298,35.19364,-106.685666
87116,3.249,35.063087,-106.542538
87117,19.517,35.008492,-106.563864
87120,38.435,35.140539,-106.760969
87121,255.962,35.08917,-106.871772
87122,26.659,35.191009,-106.501625
87123,34.614,35.067584,-106.470746
87124,70.406,35.268498,-106.783682
87144,89.003,35.3252,-106.705446
87301,82.512,35.534984,-108.737949
87305,228.7,35.379272,-108.803555
87310,182.999,35.805114,-108.539632
87311,193.673,35.60667,-108.515625
87312,49.951,35.422601,-108.32301
87313,955.408,35.804463,-108.078837
87315,593.614,34.766798,-108.684918
87316,124.062,35.36158,-108.377198
87317,23.38,35.587549,-108.761044
87319,168.982,35.470996,-108.949349
87320,82.382,35.807856,-108.876102
87321,610.841,35.008846,-108.361162
